"id","formula_masters_id","equipment_machine_id","equipment_machine_unit","tag_name","em_qty","topic_number","users_id","record_status","created_at","updated_at"
"3872","MF2502015","LT001","-","","1","2","","1","2025-03-03 07:39:34","2025-03-03 07:39:46"
"3873","MF2502015","LT002","-","","1","2","","1","2025-03-03 07:39:35","2025-03-03 07:39:56"
"3874","MF2502015","MC001","-","","1","2","","1","2025-03-03 07:39:37","2025-03-03 07:39:48"
"3875","MF2502015","MC002","-","","1","2","","1","2025-03-03 07:39:38","2025-03-03 07:39:51"
"3876","MF2502015","MC003","-","","1","2","","1","2025-03-03 07:39:41","2025-03-03 07:39:53"
"3877","MF2502015","MC004","-","","1","2","","1","2025-03-03 07:39:43","2025-03-03 07:39:54"
"3878","MF2502015","MC005","-","","1","8","","1","2025-03-03 07:40:06","2025-03-03 07:40:15"
"3879","MF2502015","MC006","-","","1","8","","1","2025-03-03 07:40:08","2025-03-03 07:40:15"
"3880","MF2502015","MC007","-","","1","8","","1","2025-03-03 07:40:10","2025-03-03 07:40:16"
"3881","MF2502015","MC008","-","","1","8","","1","2025-03-03 07:40:12","2025-03-03 07:40:17"
"3882","MF2502015","MC009","-","","1","8","","1","2025-03-03 07:40:14","2025-03-03 07:40:18"
"3883","MF2503002","LT001","-","","1","2","","1","2025-03-05 09:05:25","2025-03-05 09:05:44"
"3884","MF2503002","LT002","-","","1","2","","1","2025-03-05 09:05:26","2025-03-05 09:05:45"
"3885","MF2503002","MC001","-","","1","2","","1","2025-03-05 09:05:28","2025-03-05 09:05:45"
"3886","MF2503002","MC002","-","","1","2","","1","2025-03-05 09:05:30","2025-03-05 09:05:46"
"3887","MF2503002","MC003","-","","1","2","","1","2025-03-05 09:05:37","2025-03-05 09:05:47"
"3888","MF2503002","MC004","-","","1","2","","1","2025-03-05 09:05:39","2025-03-05 09:05:47"
"3889","MF2503002","EM001","-","","1","2","","1","2025-03-05 09:05:42","2025-03-05 09:05:48"
"3890","MF2503002","MC005","-","","1","8","","1","2025-03-05 09:53:24","2025-03-05 09:53:33"
"3891","MF2503002","MC006","-","","1","8","","1","2025-03-05 09:53:26","2025-03-05 09:53:34"
"3892","MF2503002","MC007","-","","1","8","","1","2025-03-05 09:53:28","2025-03-05 09:53:35"
"3893","MF2503002","MC008","-","","1","8","","1","2025-03-05 09:53:30","2025-03-05 09:53:37"
"3894","MF2503002","MC009","-","","1","8","","1","2025-03-05 09:53:32","2025-03-05 09:53:38"
"3895","MF2503003","EM001","-","","1","2","","1","2025-03-06 06:34:19","2025-03-06 06:34:34"
"3896","MF2503003","LT001","-","","1","2","","1","2025-03-06 06:34:21","2025-03-06 06:34:35"
"3897","MF2503003","LT002","-","","1","2","","1","2025-03-06 06:34:22","2025-03-06 06:34:36"
"3898","MF2503003","MC001","-","","1","2","","1","2025-03-06 06:34:24","2025-03-06 06:34:37"
"3899","MF2503003","MC002","-","","1","2","","1","2025-03-06 06:34:25","2025-03-06 06:34:38"
"3900","MF2503003","MC003","-","","1","2","","1","2025-03-06 06:34:29","2025-03-06 06:34:39"
"3901","MF2503003","MC004","-","","1","2","","1","2025-03-06 06:34:31","2025-03-06 06:34:40"
"3902","MF2503003","MC005","-","","1","8","","1","2025-03-06 06:34:49","2025-03-06 06:35:01"
"3903","MF2503003","MC006","-","","1","8","","1","2025-03-06 06:34:52","2025-03-06 06:35:02"
"3904","MF2503003","MC007","-","","1","8","","1","2025-03-06 06:34:55","2025-03-06 06:35:03"
"3905","MF2503003","MC008","-","","1","8","","1","2025-03-06 06:34:57","2025-03-06 06:35:04"
"3906","MF2503003","MC009","-","","1","8","","1","2025-03-06 06:34:59","2025-03-06 06:35:05"
"3907","MF2503004","MC005","-","","1","8","","1","2025-03-07 10:00:02","2025-03-07 10:00:11"
"3908","MF2503004","MC006","-","","1","8","","1","2025-03-07 10:00:03","2025-03-07 10:00:12"
"3909","MF2503004","MC007","-","","1","8","","1","2025-03-07 10:00:05","2025-03-07 10:00:13"
"3910","MF2503004","MC008","-","","1","8","","1","2025-03-07 10:00:07","2025-03-07 10:00:14"
"3911","MF2503004","MC009","-","","1","8","","1","2025-03-07 10:00:09","2025-03-07 10:00:15"
"3912","MF2503004","EM001","-","","1","2","","1","2025-03-07 10:00:24","2025-03-07 10:00:36"
"3913","MF2503004","LT001","-","","1","2","","1","2025-03-07 10:00:25","2025-03-07 10:00:37"
"3914","MF2503004","LT002","-","","1","2","","1","2025-03-07 10:00:27","2025-03-07 10:00:38"
"3915","MF2503004","MC001","-","","1","2","","1","2025-03-07 10:00:28","2025-03-07 10:00:39"
"3916","MF2503004","MC002","-","","1","2","","1","2025-03-07 10:00:30","2025-03-07 10:00:42"
"3917","MF2503004","MC003","-","","1","2","","1","2025-03-07 10:00:32","2025-03-07 10:00:43"
"3918","MF2503004","MC004","-","","1","2","","1","2025-03-07 10:00:35","2025-03-07 10:00:44"
"3919","MF2503005","EM001","-","","1","2","","1","2025-03-11 02:02:32","2025-03-11 02:02:49"
"3920","MF2503005","LT001","-","","1","2","","1","2025-03-11 02:02:34","2025-03-11 02:02:50"
"3921","MF2503005","LT002","-","","1","2","","1","2025-03-11 02:02:35","2025-03-11 02:02:51"
"3922","MF2503005","MC001","-","","1","2","","1","2025-03-11 02:02:37","2025-03-11 02:02:52"
"3923","MF2503005","MC002","-","","1","2","","1","2025-03-11 02:02:39","2025-03-11 02:02:54"
"3924","MF2503005","MC003","-","","1","2","","1","2025-03-11 02:02:42","2025-03-11 02:02:54"
"3925","MF2503005","MC004","-","","1","2","","1","2025-03-11 02:02:45","2025-03-11 02:02:56"
"3926","MF2503005","MC005","-","","1","8","","1","2025-03-11 02:13:11","2025-03-11 02:13:24"
"3927","MF2503005","MC006","-","","1","8","","1","2025-03-11 02:13:13","2025-03-11 02:13:26"
"3928","MF2503005","MC007","-","","1","8","","1","2025-03-11 02:13:17","2025-03-11 02:13:27"
"3929","MF2503005","MC008","-","","1","8","","1","2025-03-11 02:13:19","2025-03-11 02:13:29"
"3930","MF2503005","MC009","-","","1","8","","1","2025-03-11 02:13:22","2025-03-11 02:13:31"
"3931","MF2503006","LT001","-","","1","2","","1","2025-03-11 04:17:36","2025-03-11 04:17:50"
"3932","MF2503006","LT002","-","","1","2","","1","2025-03-11 04:17:38","2025-03-11 04:17:50"
"3933","MF2503006","MC001","-","","1","2","","1","2025-03-11 04:17:40","2025-03-11 04:17:51"
"3934","MF2503006","MC002","-","","1","2","","1","2025-03-11 04:17:42","2025-03-11 04:17:52"
"3935","MF2503006","MC003","-","","1","2","","1","2025-03-11 04:17:43","2025-03-11 04:17:52"
"3936","MF2503006","MC004","-","","1","2","","1","2025-03-11 04:17:46","2025-03-11 04:17:53"
"3937","MF2503006","EM001","-","","1","2","","1","2025-03-11 04:17:48","2025-03-11 04:17:54"
"3938","MF2503007","EM001","-","","1","2","","1","2025-03-11 04:40:53","2025-03-11 04:41:08"
"3939","MF2503007","LT001","-","","1","2","","1","2025-03-11 04:40:54","2025-03-11 04:41:11"
"3940","MF2503007","LT002","-","","1","2","","1","2025-03-11 04:40:55","2025-03-11 04:41:12"
"3941","MF2503007","MC001","-","","1","2","","1","2025-03-11 04:40:59","2025-03-11 04:41:13"
"3942","MF2503007","MC002","-","","1","2","","1","2025-03-11 04:41:00","2025-03-11 04:41:14"
"3943","MF2503007","MC003","-","","1","2","","1","2025-03-11 04:41:03","2025-03-11 04:41:15"
"3944","MF2503007","MC004","-","","1","2","","1","2025-03-11 04:41:07","2025-03-11 04:41:16"
"3945","MF2503007","MC005","-","","1","8","","1","2025-03-11 06:03:41","2025-03-11 06:03:52"
"3946","MF2503007","MC006","-","","1","8","","1","2025-03-11 06:03:44","2025-03-11 06:03:55"
"3947","MF2503007","MC007","-","","1","8","","1","2025-03-11 06:03:46","2025-03-11 06:03:56"
"3948","MF2503007","MC008","-","","1","8","","1","2025-03-11 06:03:48","2025-03-11 06:03:57"
"3949","MF2503007","MC009","-","","1","8","","1","2025-03-11 06:03:50","2025-03-11 06:03:58"
"3950","MF2503006","MC005","-","","0","8","","1","2025-03-11 07:32:43","2025-03-11 07:32:43"
"3951","MF2503006","MC006","-","","0","8","","1","2025-03-11 07:32:45","2025-03-11 07:32:45"
"3952","MF2503006","MC007","-","","0","8","","1","2025-03-11 07:32:48","2025-03-11 07:32:48"
"3953","MF2503006","MC008","-","","0","8","","1","2025-03-11 07:32:49","2025-03-11 07:32:49"
"3954","MF2503006","MC009","-","","0","8","","1","2025-03-11 07:32:51","2025-03-11 07:32:51"
"3955","MF2503011","EM001","-","","1","2","","1","2025-03-11 08:50:41","2025-03-11 08:50:53"
"3956","MF2503011","LT001","-","","1","2","","1","2025-03-11 08:50:42","2025-03-11 08:50:54"
"3957","MF2503011","LT002","-","","1","2","","1","2025-03-11 08:50:44","2025-03-11 08:50:56"
"3958","MF2503011","MC001","-","","1","2","","1","2025-03-11 08:50:45","2025-03-11 08:50:57"
"3959","MF2503011","MC002","-","","1","2","","1","2025-03-11 08:50:47","2025-03-11 08:50:59"
"3960","MF2503011","MC003","-","","1","2","","1","2025-03-11 08:50:49","2025-03-11 08:51:00"
"3961","MF2503011","MC004","-","","1","2","","1","2025-03-11 08:50:51","2025-03-11 08:51:02"
"3962","MF2503011","MC005","-","","1","8","","1","2025-03-11 08:53:01","2025-03-11 08:53:11"
"3963","MF2503011","MC006","-","","1","8","","1","2025-03-11 08:53:03","2025-03-11 08:53:13"
"3964","MF2503011","MC007","-","","1","8","","1","2025-03-11 08:53:05","2025-03-11 08:53:14"
"3965","MF2503011","MC008","-","","1","8","","1","2025-03-11 08:53:07","2025-03-11 08:53:15"
"3966","MF2503011","MC009","-","","1","8","","1","2025-03-11 08:53:09","2025-03-11 08:53:16"
"3967","MF2503012","EM001","-","","1","2","","1","2025-03-14 09:42:55","2025-03-14 09:43:07"
"3968","MF2503012","LT001","-","","1","2","","1","2025-03-14 09:42:56","2025-03-14 09:43:08"
"3969","MF2503012","LT002","-","","1","2","","1","2025-03-14 09:42:57","2025-03-14 09:43:09"
"3970","MF2503012","MC001","-","","1","2","","1","2025-03-14 09:42:59","2025-03-14 09:43:10"
"3971","MF2503012","MC002","-","","1","2","","1","2025-03-14 09:43:01","2025-03-14 09:43:11"
"3972","MF2503012","MC003","-","","1","2","","1","2025-03-14 09:43:03","2025-03-14 09:43:18"
"3973","MF2503012","MC004","-","","1","2","","1","2025-03-14 09:43:05","2025-03-14 09:43:14"
"3974","MF2503012","MC005","-","","1","8","","1","2025-03-14 09:51:47","2025-03-14 09:52:16"
"3975","MF2503012","MC006","-","","1","8","","1","2025-03-14 09:51:49","2025-03-14 09:52:17"
"3976","MF2503012","MC007","-","","1","8","","1","2025-03-14 09:51:52","2025-03-14 09:52:18"
"3977","MF2503012","MC008","-","","1","8","","1","2025-03-14 09:51:55","2025-03-14 09:52:19"
"3978","MF2503012","MC009","-","","1","8","","1","2025-03-14 09:52:02","2025-03-14 09:52:20"
"3979","MF2503013","LT001","-","","1","2","","1","2025-03-17 02:54:05","2025-03-17 02:54:22"
"3980","MF2503013","LT002","-","","1","2","","1","2025-03-17 02:54:06","2025-03-17 02:54:24"
"3981","MF2503013","MC001","-","","1","2","","1","2025-03-17 02:54:09","2025-03-17 02:54:24"
"3982","MF2503013","MC002","-","","1","2","","1","2025-03-17 02:54:11","2025-03-17 02:54:24"
"3983","MF2503013","MC003","-","","1","2","","1","2025-03-17 02:54:16","2025-03-17 02:54:24"
"3984","MF2503013","MC004","-","","1","2","","1","2025-03-17 02:54:18","2025-03-17 02:54:25"
"3985","MF2503013","EM001","-","","1","2","","1","2025-03-17 02:54:19","2025-03-17 02:54:25"
"3986","MF2503013","MC005","-","","1","8","","1","2025-03-17 03:03:18","2025-03-17 03:03:29"
"3987","MF2503013","MC006","-","","1","8","","1","2025-03-17 03:03:20","2025-03-17 03:03:31"
"3988","MF2503013","MC007","-","","1","8","","1","2025-03-17 03:03:23","2025-03-17 03:03:34"
"3989","MF2503013","MC008","-","","1","8","","1","2025-03-17 03:03:25","2025-03-17 03:03:35"
"3990","MF2503013","MC009","-","","1","8","","1","2025-03-17 03:03:27","2025-03-17 03:03:37"
"3991","MF2503014","LT001","-","","1","2","","1","2025-03-17 03:16:51","2025-03-17 03:17:04"
"3992","MF2503014","LT002","-","","1","2","","1","2025-03-17 03:16:52","2025-03-17 03:17:05"
"3993","MF2503014","MC001","-","","1","2","","1","2025-03-17 03:16:54","2025-03-17 03:17:05"
"3994","MF2503014","MC002","-","","1","2","","1","2025-03-17 03:16:56","2025-03-17 03:17:06"
"3995","MF2503014","MC003","-","","1","2","","1","2025-03-17 03:16:58","2025-03-17 03:17:07"
"3996","MF2503014","MC004","-","","1","2","","1","2025-03-17 03:17:00","2025-03-17 03:17:08"
"3997","MF2503014","EM001","-","","1","2","","1","2025-03-17 03:17:01","2025-03-17 03:17:08"
"3998","MF2503015","EM001","-","","1","2","","1","2025-03-17 06:39:11","2025-03-17 06:39:24"
"3999","MF2503015","LT001","-","","1","2","","1","2025-03-17 06:39:12","2025-03-17 06:39:25"
"4000","MF2503015","LT002","-","","1","2","","1","2025-03-17 06:39:14","2025-03-17 06:39:26"
"4001","MF2503015","MC001","-","","1","2","","1","2025-03-17 06:39:15","2025-03-17 06:39:27"
"4002","MF2503015","MC002","-","","1","2","","1","2025-03-17 06:39:17","2025-03-17 06:39:28"
"4003","MF2503015","MC003","-","","1","2","","1","2025-03-17 06:39:19","2025-03-17 06:39:30"
"4004","MF2503015","MC004","-","","1","2","","1","2025-03-17 06:39:22","2025-03-17 06:39:31"
"4005","MF2503015","MC005","-","","1","8","","1","2025-03-17 06:45:56","2025-03-17 06:46:06"
"4006","MF2503015","MC006","-","","1","8","","1","2025-03-17 06:45:58","2025-03-17 06:46:07"
"4007","MF2503015","MC007","-","","1","8","","1","2025-03-17 06:46:00","2025-03-17 06:46:08"
"4008","MF2503015","MC008","-","","1","8","","1","2025-03-17 06:46:02","2025-03-17 06:46:08"
"4009","MF2503015","MC009","-","","1","8","","1","2025-03-17 06:46:04","2025-03-17 06:46:09"
"4010","MF2503016","EM001","-","","1","2","","1","2025-03-17 06:47:39","2025-03-17 06:47:51"
"4011","MF2503016","LT001","-","","1","2","","1","2025-03-17 06:47:40","2025-03-17 06:47:52"
"4012","MF2503016","LT002","-","","1","2","","1","2025-03-17 06:47:42","2025-03-17 06:47:54"
"4013","MF2503016","MC001","-","","1","2","","1","2025-03-17 06:47:43","2025-03-17 06:47:57"
"4014","MF2503016","MC002","-","","1","2","","1","2025-03-17 06:47:44","2025-03-17 06:47:57"
"4015","MF2503016","MC003","-","","1","2","","1","2025-03-17 06:47:47","2025-03-17 06:47:58"
"4016","MF2503016","MC004","-","","1","2","","1","2025-03-17 06:47:49","2025-03-17 06:48:01"
"4017","MF2503016","MC005","-","","1","8","","1","2025-03-17 06:48:14","2025-03-17 06:48:27"
"4018","MF2503016","MC006","-","","1","8","","1","2025-03-17 06:48:17","2025-03-17 06:48:28"
"4019","MF2503016","MC007","-","","1","8","","1","2025-03-17 06:48:20","2025-03-17 06:48:30"
"4020","MF2503016","MC008","-","","1","8","","1","2025-03-17 06:48:24","2025-03-17 06:48:31"
"4021","MF2503016","MC009","-","","1","8","","1","2025-03-17 06:48:26","2025-03-17 06:48:32"
"4022","MF2503017","LT001","-","","1","2","","1","2025-03-21 02:12:29","2025-03-21 02:12:43"
"4023","MF2503017","LT002","-","","1","2","","1","2025-03-21 02:12:31","2025-03-21 02:12:43"
"4024","MF2503017","MC001","-","","1","2","","1","2025-03-21 02:12:33","2025-03-21 02:12:44"
"4025","MF2503017","MC002","-","","1","2","","1","2025-03-21 02:12:35","2025-03-21 02:12:46"
"4026","MF2503017","MC003","-","","1","2","","1","2025-03-21 02:12:37","2025-03-21 02:12:47"
"4027","MF2503017","MC004","-","","1","2","","1","2025-03-21 02:12:39","2025-03-21 02:12:48"
"4028","MF2503017","EM001","-","","1","2","","1","2025-03-21 02:12:40","2025-03-21 02:12:49"
"4029","MF2503017","MC005","-","","1","8","","1","2025-03-24 02:51:58","2025-03-24 02:52:09"
"4030","MF2503017","MC006","-","","1","8","","1","2025-03-24 02:52:00","2025-03-24 02:52:09"
"4031","MF2503017","MC007","-","","1","8","","1","2025-03-24 02:52:03","2025-03-24 02:52:10"
"4032","MF2503017","MC008","-","","1","8","","1","2025-03-24 02:52:05","2025-03-24 02:52:11"
"4033","MF2503017","MC009","-","","1","8","","1","2025-03-24 02:52:07","2025-03-24 02:52:12"
"4034","MF2503018","LT001","-","","1","2","","1","2025-03-25 01:46:26","2025-03-25 01:46:47"
"4035","MF2503018","LT002","-","","1","2","","1","2025-03-25 01:46:28","2025-03-25 01:46:48"
"4036","MF2503018","MC001","-","","1","2","","1","2025-03-25 01:46:30","2025-03-25 01:46:49"
"4037","MF2503018","MC002","-","","1","2","","1","2025-03-25 01:46:32","2025-03-25 01:46:49"
"4038","MF2503018","MC003","-","","1","2","","1","2025-03-25 01:46:36","2025-03-25 01:46:50"
"4039","MF2503018","MC004","-","","1","2","","1","2025-03-25 01:46:39","2025-03-25 01:46:51"
"4040","MF2503018","EM001","-","","1","2","","1","2025-03-25 01:46:44","2025-03-25 01:46:51"
"4041","MF2503018","MC005","-","","1","8","","1","2025-03-25 02:15:21","2025-03-25 02:16:31"
"4042","MF2503018","MC006","-","","1","8","","1","2025-03-25 02:16:23","2025-03-25 02:16:32"
"4043","MF2503018","MC007","-","","1","8","","1","2025-03-25 02:16:25","2025-03-25 02:16:33"
"4044","MF2503018","MC008","-","","1","8","","1","2025-03-25 02:16:27","2025-03-25 02:16:34"
"4045","MF2503018","MC009","-","","1","8","","1","2025-03-25 02:16:29","2025-03-25 02:16:35"
"4046","MF2503019","EM001","-","","1","2","","1","2025-03-25 02:21:38","2025-03-25 02:21:55"
"4047","MF2503019","LT001","-","","1","2","","1","2025-03-25 02:21:40","2025-03-25 02:21:57"
"4048","MF2503019","LT002","-","","1","2","","1","2025-03-25 02:21:42","2025-03-25 02:21:58"
"4049","MF2503019","MC001","-","","1","2","","1","2025-03-25 02:21:44","2025-03-25 02:22:00"
"4050","MF2503019","MC002","-","","1","2","","1","2025-03-25 02:21:46","2025-03-25 02:22:01"
"4051","MF2503019","MC003","-","","1","2","","1","2025-03-25 02:21:48","2025-03-25 02:22:02"
"4052","MF2503019","MC004","-","","1","2","","1","2025-03-25 02:21:51","2025-03-25 02:22:03"
"4053","MF2503019","MC005","-","","1","8","","1","2025-03-25 02:26:00","2025-03-25 02:26:11"
"4054","MF2503019","MC006","-","","1","8","","1","2025-03-25 02:26:03","2025-03-25 02:26:13"
"4055","MF2503019","MC007","-","","1","8","","1","2025-03-25 02:26:05","2025-03-25 02:26:12"
"4056","MF2503019","MC008","-","","1","8","","1","2025-03-25 02:26:07","2025-03-25 02:26:15"
"4057","MF2503019","MC009","-","","1","8","","1","2025-03-25 02:26:09","2025-03-25 02:26:16"
"4058","MF2503020","EM001","-","","1","2","","1","2025-03-25 02:28:29","2025-03-25 02:28:41"
"4059","MF2503020","LT001","-","","1","2","","1","2025-03-25 02:28:30","2025-03-25 02:28:43"
"4060","MF2503020","LT002","-","","1","2","","1","2025-03-25 02:28:32","2025-03-25 02:28:44"
"4061","MF2503020","MC001","-","","1","2","","1","2025-03-25 02:28:33","2025-03-25 02:28:45"
"4062","MF2503020","MC002","-","","1","2","","1","2025-03-25 02:28:34","2025-03-25 02:28:46"
"4063","MF2503020","MC003","-","","1","2","","1","2025-03-25 02:28:37","2025-03-25 02:28:47"
"4064","MF2503020","MC004","-","","1","2","","1","2025-03-25 02:28:39","2025-03-25 02:28:48"
"4065","MF2503020","MC005","-","","1","8","","1","2025-03-25 02:34:26","2025-03-25 02:34:37"
"4066","MF2503020","MC006","-","","1","8","","1","2025-03-25 02:34:28","2025-03-25 02:34:38"
"4067","MF2503020","MC007","-","","1","8","","1","2025-03-25 02:34:31","2025-03-25 02:34:39"
"4068","MF2503020","MC008","-","","1","8","","1","2025-03-25 02:34:33","2025-03-25 02:34:40"
"4069","MF2503020","MC009","-","","1","8","","1","2025-03-25 02:34:36","2025-03-25 02:34:41"
"4070","MF2503022","MC005","-","","1","8","","1","2025-03-25 09:43:08","2025-03-25 09:43:18"
"4071","MF2503022","MC006","-","","1","8","","1","2025-03-25 09:43:10","2025-03-25 09:43:21"
"4072","MF2503022","MC007","-","","1","8","","1","2025-03-25 09:43:12","2025-03-25 09:43:21"
"4073","MF2503022","MC008","-","","1","8","","1","2025-03-25 09:43:14","2025-03-25 09:43:23"
"4074","MF2503022","MC009","-","","1","8","","1","2025-03-25 09:43:17","2025-03-25 09:43:24"
"4075","MF2503022","EM001","-","","1","2","","1","2025-03-25 09:43:34","2025-03-25 09:43:49"
"4076","MF2503022","LT001","-","","1","2","","1","2025-03-25 09:43:35","2025-03-25 09:43:50"
"4077","MF2503022","LT002","-","","1","2","","1","2025-03-25 09:43:36","2025-03-25 09:43:51"
"4078","MF2503022","MC001","-","","1","2","","1","2025-03-25 09:43:38","2025-03-25 09:43:52"
"4079","MF2503022","MC002","-","","1","2","","1","2025-03-25 09:43:40","2025-03-25 09:43:53"
"4080","MF2503022","MC003","-","","1","2","","1","2025-03-25 09:43:44","2025-03-25 09:43:54"
"4081","MF2503022","MC004","-","","1","2","","1","2025-03-25 09:43:47","2025-03-25 09:43:55"
"4082","MF2503023","EM001","-","","1","2","","1","2025-03-28 02:56:13","2025-03-28 02:56:28"
"4083","MF2503023","LT001","-","","1","2","","1","2025-03-28 02:56:15","2025-03-28 02:56:30"
"4084","MF2503023","LT002","-","","1","2","","1","2025-03-28 02:56:16","2025-03-28 02:56:31"
"4085","MF2503023","MC001","-","","1","2","","1","2025-03-28 02:56:17","2025-03-28 02:56:32"
"4086","MF2503023","MC002","-","","1","2","","1","2025-03-28 02:56:19","2025-03-28 02:56:33"
"4087","MF2503023","MC003","-","","1","2","","1","2025-03-28 02:56:24","2025-03-28 02:56:34"
"4088","MF2503023","MC004","-","","1","2","","1","2025-03-28 02:56:27","2025-03-28 02:56:35"
"4089","MF2503023","MC005","-","","1","8","","1","2025-03-28 03:18:29","2025-03-28 03:19:11"
"4090","MF2503023","MC007","-","","1","8","","1","2025-03-28 03:18:39","2025-03-28 03:19:13"
"4091","MF2503023","MC006","-","","1","8","","1","2025-03-28 03:18:54","2025-03-28 03:19:16"
"4092","MF2503023","MC008","-","","1","8","","1","2025-03-28 03:18:59","2025-03-28 03:19:17"
"4093","MF2503023","MC009","-","","1","8","","1","2025-03-28 03:19:03","2025-03-28 03:19:19"
"4094","MF2212029","LT002","-","","1","2","","1","2025-04-01 02:14:26","2025-04-01 02:14:44"
"4095","MF2212029","LT001","-","","1","2","","1","2025-04-01 02:14:35","2025-04-01 02:14:46"
"4096","MF2504003","EM001","-","","1","2","","1","2025-04-04 01:33:30","2025-04-04 01:33:48"
"4097","MF2504003","LT001","-","","1","2","","1","2025-04-04 01:33:31","2025-04-04 01:33:50"
"4098","MF2504003","LT002","-","","1","2","","1","2025-04-04 01:33:33","2025-04-04 01:33:51"
"4099","MF2504003","MC001","-","","1","2","","1","2025-04-04 01:33:35","2025-04-04 01:33:52"
"4100","MF2504003","MC002","-","","1","2","","1","2025-04-04 01:33:36","2025-04-04 01:33:53"
"4101","MF2504003","MC003","-","","1","2","","1","2025-04-04 01:33:39","2025-04-04 01:33:54"
"4102","MF2504003","MC004","-","","1","2","","1","2025-04-04 01:33:46","2025-04-04 01:33:55"
"4103","MF2504003","MC005","-","","1","8","","1","2025-04-04 01:34:20","2025-04-04 01:34:31"
"4104","MF2504003","MC006","-","","1","8","","1","2025-04-04 01:34:22","2025-04-04 01:34:33"
"4105","MF2504003","MC007","-","","1","8","","1","2025-04-04 01:34:24","2025-04-04 01:34:34"
"4106","MF2504003","MC008","-","","1","8","","1","2025-04-04 01:34:27","2025-04-04 01:34:35"
"4107","MF2504003","MC009","-","","1","8","","1","2025-04-04 01:34:30","2025-04-04 01:34:36"
"4108","MF2504010","MC005","-","","1","8","","1","2025-04-21 06:52:53","2025-04-21 06:53:03"
"4109","MF2504010","MC006","-","","1","8","","1","2025-04-21 06:52:55","2025-04-21 06:53:04"
"4110","MF2504010","MC007","-","","1","8","","1","2025-04-21 06:52:57","2025-04-21 06:53:05"
"4111","MF2504010","MC008","-","","1","8","","1","2025-04-21 06:52:59","2025-04-21 06:53:08"
"4112","MF2504010","MC009","-","","1","8","","1","2025-04-21 06:53:01","2025-04-21 06:53:07"
"4113","MF2504010","EM001","-","","1","2","","1","2025-04-21 06:53:18","2025-04-21 06:53:33"
"4114","MF2504010","LT001","-","","1","2","","1","2025-04-21 06:53:19","2025-04-21 06:53:36"
"4115","MF2504010","LT002","-","","1","2","","1","2025-04-21 06:53:21","2025-04-21 06:53:38"
"4116","MF2504010","MC001","-","","1","2","","1","2025-04-21 06:53:23","2025-04-21 06:53:39"
"4117","MF2504010","MC002","-","","1","2","","1","2025-04-21 06:53:26","2025-04-21 06:53:40"
"4118","MF2504010","MC003","-","","1","2","","1","2025-04-21 06:53:28","2025-04-21 06:53:41"
"4119","MF2504010","MC004","-","","1","2","","1","2025-04-21 06:53:31","2025-04-21 06:53:42"
"4120","MF2503010","LT001","-","","1","2","","1","2025-04-23 06:12:22","2025-04-23 06:12:42"
"4121","MF2503010","LT002","-","","1","2","","1","2025-04-23 06:12:24","2025-04-23 06:12:43"
"4122","MF2503010","MC001","-","","1","2","","1","2025-04-23 06:12:29","2025-04-23 08:50:13"
"4123","MF2503010","MC002","-","","1","2","","1","2025-04-23 06:12:30","2025-04-23 08:50:14"
"4124","MF2503010","MC003","-","","1","2","","1","2025-04-23 06:12:33","2025-04-23 08:50:15"
"4125","MF2503010","MC004","-","","1","2","","1","2025-04-23 06:12:36","2025-04-23 08:50:16"
"4126","MF2503010","EM001","-","","1","2","","1","2025-04-23 06:12:37","2025-04-23 08:50:18"
"4127","MF2503010","MC005","-","","1","8","","1","2025-04-23 08:50:57","2025-04-23 08:51:08"
"4128","MF2503010","MC006","-","","1","8","","1","2025-04-23 08:51:00","2025-04-23 08:51:09"
"4129","MF2503010","MC007","-","","1","8","","1","2025-04-23 08:51:02","2025-04-23 08:51:11"
"4130","MF2503010","MC008","-","","1","8","","1","2025-04-23 08:51:04","2025-04-23 08:51:12"
"4131","MF2503010","MC009","-","","1","8","","1","2025-04-23 08:51:07","2025-04-23 08:51:13"
"4132","MF2503009","EM001","-","","1","2","","1","2025-04-23 08:52:28","2025-04-23 08:52:42"
"4133","MF2503009","LT001","-","","1","2","","1","2025-04-23 08:52:30","2025-04-23 08:52:43"
"4134","MF2503009","LT002","-","","1","2","","1","2025-04-23 08:52:33","2025-04-23 08:52:44"
"4135","MF2503009","MC001","-","","1","2","","1","2025-04-23 08:52:35","2025-04-23 08:52:48"
"4136","MF2503009","MC002","-","","1","2","","1","2025-04-23 08:52:36","2025-04-23 08:52:50"
"4137","MF2503009","MC003","-","","1","2","","1","2025-04-23 08:52:38","2025-04-23 08:52:51"
"4138","MF2503009","MC004","-","","1","2","","1","2025-04-23 08:52:41","2025-04-23 08:52:52"
"4139","MF2503009","MC005","-","","1","8","","1","2025-04-23 08:53:02","2025-04-23 08:53:19"
"4140","MF2503009","MC006","-","","1","8","","1","2025-04-23 08:53:04","2025-04-23 08:53:20"
"4141","MF2503009","MC007","-","","1","8","","1","2025-04-23 08:53:11","2025-04-23 08:53:21"
"4142","MF2503009","MC008","-","","1","8","","1","2025-04-23 08:53:14","2025-04-23 08:53:22"
"4143","MF2503009","MC009","-","","1","8","","1","2025-04-23 08:53:17","2025-04-23 08:53:23"
"4144","MF2504011","EM001","-","","1","2","","1","2025-04-24 04:37:47","2025-04-24 04:38:28"
