"id","formula_masters_id","topic_number","topic_txt","users_id","created_at","updated_at"
"509","MF2304007","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-03 02:41:54","2023-05-03 02:41:54"
"510","MF2304007","12","-","19","2023-05-03 02:42:03","2023-05-03 02:42:03"
"511","MF2305001","6","ขวดพลาสติกสีเขียวขุ่น, ชุดหัวปั๊ม","19","2023-05-08 04:42:58","2023-05-08 04:42:58"
"512","MF2305001","9","¦\n9.1 บรรจุเนื้อเจล สีเหลืองทอง (กลิ่นฮันนี่ครีม) ลงขวดพลาสติก (สีเขียวขุ่น) ปริมาณสุทธิ 100 กรัม/ขวด\n9.2 นำชุดหัวปั๊ม (ลายไม้) + ฝาครอบ (สีใส) ประกอบกัน และหมุนปิดขวดให้สนิท\n9.3 ติดฉลากด้านหน้าของขวด ยึดเส้นขอบขวดด้านข้างและด้านล่าง เป็นหลักในการติดฉลาก\n9.4 บรรจุขวดลงกล่อง โดยให้ด้านหน้าขวดหันไปทางเดียวกับด้านหน้ากล่อง\n9.5 ชริ้งค์ฟิล์มที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน","19","2023-05-08 04:43:44","2025-02-12 10:03:03"
"513","MF2305001","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-08 04:43:53","2023-05-08 04:43:53"
"514","MF2305001","12","-","19","2023-05-08 04:43:56","2023-05-08 04:43:56"
"515","MF2304009","9","บรรจุปริมาณ 90 กรัม ปิดผาให้สนิท","19","2023-05-10 10:19:06","2023-05-10 10:19:06"
"516","MF2304009","11","จัดเก็บใน Shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-10 10:35:45","2023-05-10 10:35:45"
"517","MF2304009","12","-","19","2023-05-10 10:35:53","2023-05-10 10:35:53"
"518","MF2305002","9","บรรจุ 30 กรัม","17","2023-05-19 04:11:19","2023-05-19 04:11:19"
"519","MF2305002","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-19 09:32:04","2023-05-19 09:32:04"
"520","MF2305002","6","หลอดพลาสติกพร้อมสกรีน จุกใน ฝาหมุน","19","2023-05-19 09:32:10","2023-05-19 09:32:10"
"521","MF2305002","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-19 09:54:58","2023-05-19 09:54:58"
"522","MF2305002","12","-","19","2023-05-19 09:55:01","2023-05-19 09:55:01"
"523","MF2305003","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","20","2023-05-19 09:57:09","2023-05-19 09:57:09"
"524","MF2305003","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","20","2023-05-19 09:57:53","2023-05-19 09:57:53"
"525","MF2305003","12","-","20","2023-05-19 09:57:58","2023-05-19 09:57:58"
"526","MF2305004","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-25 07:22:10","2023-05-25 07:22:10"
"527","MF2305004","6","ขวดพลาสติกพร้อมสกรีน (สีขาว)+หัวปั๊ม(สีขาว)","19","2023-05-25 07:22:25","2023-05-25 07:22:25"
"528","MF2305004","9","9.1 บรรจุเนื้อเซรั่ม สีขาวลงขวดพลาสติกพร้อมสกรีน (สีเหลือง) ปริมาณ 30 กรัม/ขวด\n9.2 นำหัวปั๊ม (สีเหลือง) ประกอบกับหลอดดูดเคมีและหมุนปิดขวดให้แน่นสนิท\n9.3 นำฝาครอบ (สีเหลือง) ครอบปิดหัวปั๊ม (สีเหลือง)\n9.4 บรรจุขวดลงกล่อง (สีเขียว) โดยให้ด้านหน้าขวดหันไปทางเดียวกับด้านหน้ากล่อง\n9.5 ชริ้งค์ฟิล์มที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน\n9.6 หลังชริ้งค์ฟิล์มเสร็จ ให้ติดฉลาก สคบ.ที่ว่างข้างกล่องด้านขวามือ\n9.7 บรรจุลงลังเปลือยใหญ่ ขนาด28.5(ก)*42.2(ย)*31.5(ส) ซม.","19","2023-05-25 07:22:45","2023-07-26 02:17:39"
"529","MF2305004","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-25 07:22:54","2023-05-25 07:22:54"
"530","MF2305004","12","-","19","2023-05-25 07:22:57","2023-05-25 07:22:57"
"531","MF2305005","9","9.1 บรรจุครีมสีนู้ด กลิ่น summer bikini ลงหลอด (สีฟ้า) ปริมาณ 75 กรัม/หลอด\n9.2 นำฝาหมุน (เปิด-ปิด) หมุนปิดหลอด (สีฟ้า) ให้แน่นสนิท\n9.3 บรรจุหลอด (สีฟ้า) ลงกล่อง (สีฟ้า) โดยให้ด้านหน้าหลอดหันไปทางเดียวกับด้านหน้ากล่อง\n9.4 ชริ้งค์ฟิล์มที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน\n9.5 บรรจุลงลังเปลือยใหญ่ ขนาด28.5(ก)*42.2(ย)*31.5(ส) ซม.","19","2023-05-26 10:49:07","2023-07-17 10:00:06"
"532","MF2305005","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-26 10:51:35","2023-05-26 10:51:35"
"533","MF2305005","11","จัดเก็บใน Shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-26 10:52:09","2023-05-26 10:52:09"
"534","MF2305005","12","-","19","2023-05-26 10:52:12","2023-05-26 10:52:12"
"535","MF2305006","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-30 07:30:40","2023-05-30 07:30:40"
"536","MF2305006","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-05-30 07:30:59","2023-05-30 07:30:59"
"537","MF2305006","12","-","19","2023-05-30 07:31:05","2023-05-30 07:31:05"
"538","MF2305007","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","21","2023-05-30 10:07:30","2023-05-30 10:07:30"
"539","MF2305007","11","จัดเก็บใน shipping packaging หลีกเลี่ยงแสงแดดและความร้อน","21","2023-05-30 10:07:45","2023-05-30 10:07:45"
"540","MF2305007","12","-","21","2023-05-30 10:07:48","2023-05-30 10:07:48"
"541","MF2306001","5","สวมถุงขนาดใหญ่คลุมก่อนเทเนื้อBulkลงในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","19","2023-06-01 02:44:48","2023-06-01 02:44:48"
"542","MF2306001","6","- ขวดสีขาวนม ขนาด 45 มล.\n- ฝาหมุนสีขาวนม\n- จุกใน","19","2023-06-01 02:44:55","2023-06-01 02:44:55"
"543","MF2306001","9","9.1 นำของเหลวใส บรรจุลงขวดขุ่นปริมาณ 45 กรัม/ขวด\n9.2 นำจุกในกดปิดปากขวดให้แน่นสนิท\n9.3 นำฝาหมุน (สีขาว) หมุนปิดขวดขุ่นให้สนิท\n9.4 ติดฉลาก (สีแดง) รอบขวดขุ่น\n9.5 นำถุงมือพลาสติก(พับแล้ว), โฟมขัดสี่เหลี่ยม (สีฟ้า),ชุดสำสี (10 แผ่น)\nบรรจุลงกล่อง (สีแดง) โดยให้อยู่ด้านขวามือของกล่อง\n9.6 นำขวดขุ่นบรรจุลงกล่อง (สีแดง) โดยให้ขวดขุ่นอยู่ด้านซ้ายมือของกล่อง\n9.7 ชริ้งค์ฟิล์มที่กล่อง โดยใช้เครื่องอุโมงค์ความร้อน\n9.8 บรรจุลงลังเปลือยใหญ่ ขนาด 28.5(ก)*42.2(ย)*31.5(ส)","19","2023-06-01 02:45:08","2023-06-27 03:19:20"
"544","MF2306001","11","จัดเก็บใน Shopping packaging หลีกเลี่ยงแสงแดดและความร้อน","19","2023-06-01 02:45:16","2023-06-01 02:45:16"
"545","MF2306001","12","- หลีกเลี่ยงการสัมผัสเนื้อ Bulk โดยตรง \n- ควรสวมถุงมือและแว่นนิรภัยทุกครั้ง","19","2023-06-01 02:45:24","2023-06-01 02:45:24"
"546","MF2306004","5","จัดเก็บในถังแบ่ง Bulk ที่มีฝาปิด หลีกเลี่ยงแสงแดดและความร้อน","21","2023-06-09 07:10:12","2023-06-09 07:10:12"
